ProbeId	ProbeName	GeneSymbol	ENTREZID
1056442	A_23_P121489	TBC1D23	55773
1050432	A_23_P212728	TBC1D23	55773
1023573	CUST_113_PI416379584	PRR11	55771
1024053	CUST_109_PI416573500	PRR11	55771
1050812	A_23_P214354	EXOC2	55770
1052473	CUST_8978_PI416261804	EXOC2	55770
1055581	A_23_P130444	ZNF701	55762
1059283	CUST_7241_PI416261804	ZNF701	55762
1044584	A_23_P414895	TTC17	55761
1044583	A_23_P414899	TTC17	55761
1043851	A_23_P47004	DHX32	55760
1038410	A_24_P1255	BCCIP	56647
1049167	A_23_P28625	WDR12	55759
1021397	CUST_12910_PI416261804	WDR12	55759
1051291	A_23_P204980	UGGT2	55757
1034184	A_24_P341909	UGGT2	55757
1032441	A_24_P44341	UGGT2	55757
1037262	A_24_P180424	TMEM30A	55754
1041571	A_23_P70290	TMEM30A	55754
1048284	A_23_P306964	SEPTIN11	NA
1025199	CUST_10159_PI416261804	SEPTIN11	NA
1029767	A_24_P94722	TMEM184C	55751
1052056	A_23_P18739	TMEM184C	55751
1047968	A_23_P309224	AGK	55750
1021315	CUST_7992_PI416261804	AGK	55750
1057171	A_23_P115842	CCAR1	55749
1022625	CUST_11683_PI416261804	CCAR1	55749
1039389	A_23_P89812	CNDP2	55748
1037950	A_24_P151084	CNDP2	55748
1056360	A_23_P12503	NUP133	55746
1018934	CUST_15297_PI416261804	NUP133	55746
1039246	A_24_P153754	AP5M1	55745
1038439	A_24_P124370	PARVA	55742
1043446	A_23_P47642	PARVA	55742
1039768	A_23_P88046	NAXD	55739
1024629	CUST_10826_PI416261804	NAXD	55739
1035496	A_24_P270769	VPS35	55737
1033297	A_24_P413735	DNAJC11	55735
1054883	A_23_P136355	HHAT	55733
1025436	CUST_8250_PI416261804	HHAT	55733
1060065	CUST_9859_PI416261804	C1orf112	55732
1055011	A_23_P141484	FAM222B	55731
1017026	CUST_197_PI416261804	FAM222B	55731
1057857	A_23_P112950	ATF7IP	55729
1059658	CUST_95_PI416408490	ATF7IP	55729
1047949	A_23_P309779	N4BP2	55728
1037163	A_24_P222114	N4BP2	55728
1036340	A_24_P230808	BTBD7	55727
1031384	A_24_P721898	BTBD7	55727
1036915	A_24_P210513	BTBD7	55727
1046280	A_23_P36464	INTS13	55726
1011309	CUST_610_PI416261804	INTS13	55726
1057325	A_23_P119254	ASF1B	55723
1011397	CUST_5921_PI416261804	ASF1B	55723
1048402	A_23_P302654	CEP72	55722
1059259	CUST_7110_PI416261804	CEP72	55722
1029949	A_24_P941336	TSR1	55720
1046592	A_23_P356139	SLF2	55719
1058092	A_23_P104282	SLF2	55719
1028902	A_32_P143516	SLF2	55719
1019366	CUST_7940_PI416261804	SLF2	55719
1053734	A_23_P152181	POLR3E	55718
1022105	CUST_1275_PI416261804	POLR3E	55718
1042464	A_23_P63929	WDR11	55717
1018354	CUST_1591_PI416261804	WDR11	55717
1053774	A_23_P150931	LMBR1L	55716
1023884	CUST_11179_PI416261804	LMBR1L	55716
1032271	A_24_P48069	DOK4	55715
1040054	A_23_P91250	ZNF334	55713
1022048	CUST_1231_PI416261804	ZNF334	55713
1053775	A_23_P150903	FAR2	55711
1039929	CUST_8676_PI416261804	FAR2	55711
1040655	A_23_P97296	NECAP2	55707
1035099	A_24_P302332	NECAP2	55707
1041229	A_23_P73982	NDC1	55706
1013494	CUST_4668_PI416261804	NDC1	55706
1040667	A_23_P97157	IPO9	55705
1028873	A_32_P145276	IPO9	55705
1037567	A_24_P20120	CCDC88A	55704
1035117	A_24_P28739	CCDC88A	55704
1049164	A_23_P28664	CCDC88A	55704
1052550	A_23_P17269	CCDC88A	55704
1055543	A_23_P130865	YJU2	55702
1016594	CUST_195_PI416261804	YJU2	55702
1039528	A_23_P99661	ARHGEF40	55701
1016540	CUST_2007_PI416261804	ARHGEF40	55701
1027500	A_32_P22401	MAP7D1	55700
1053940	A_23_P149075	MAP7D1	55700
1041158	A_23_P74843	IARS2	55699
1017535	CUST_16550_PI416261804	IARS2	55699
1057941	A_23_P111860	RADIL	55698
1024699	CUST_10786_PI416261804	RADIL	55698
1041331	A_23_P77590	VAC14	55697
1039342	A_23_P92895	RBM22	55696
1032330	A_24_P46484	RBM22	55696
1057001	A_23_P127406	KDM4D	55693
1019946	CUST_14114_PI416261804	KDM4D	55693
1030314	A_24_P942321	FRMD4A	55691
1032444	A_24_P43959	FRMD4A	55691
1044077	A_23_P500282	PACS1	55690
1031454	A_24_P69784	PACS1	55690
1041670	A_23_P69437	YEATS2	55689
1040368	A_23_P80389	TRMU	55687
1019226	CUST_15092_PI416261804	TRMU	55687
1058312	A_23_P108948	MREG	55686
1033900	A_24_P351283	MREG	55686
1038100	A_24_P143888	RABL6	55684
1051549	A_23_P204550	SCYL2	55681
1058976	CUST_745_PI416261804	SCYL2	55681
1039021	A_24_P1167	RUFY2	55680
1033969	A_24_P380991	RUFY2	55680
1052481	A_23_P165574	IWS1	55677
1024009	CUST_10934_PI416261804	IWS1	55677
1034766	A_24_P342807	SLC30A6	55676
1052564	A_23_P165390	SLC30A6	55676
1023667	CUST_11222_PI416261804	GPATCH2L	55668
1053623	A_23_P157726	DENND4C	55667
1013200	CUST_5413_PI416261804	DENND4C	55667
1041451	A_23_P72044	NPLOC4	55666
1058823	CUST_6916_PI416261804	NPLOC4	55666
1051239	A_23_P20558	CDC37L1	55664
1010915	CUST_6651_PI416261804	CDC37L1	55664
1058490	A_23_P101272	ZNF446	55663
1033935	A_24_P349676	ZNF446	55663
1043853	A_23_P46964	HIF1AN	55662
1018350	CUST_15918_PI416261804	HIF1AN	55662
1045409	A_23_P40194	DDX27	55661
1022279	CUST_12239_PI416261804	DDX27	55661
1042575	A_23_P55688	ZNF416	55659
1015923	CUST_2229_PI416261804	ZNF416	55659
1052168	A_23_P170978	ZNF692	55657
1010970	CUST_7633_PI416261804	ZNF692	55657
1043715	A_23_P43079	INTS8	55656
1012896	CUST_4931_PI416261804	INTS8	55656
1036783	A_24_P213161	NLRP2	55655
1018637	CUST_15649_PI416261804	NLRP2	55655
1031188	A_24_P80181	TMEM127	55654
1058674	A_23_P100156	TMEM127	55654
1034920	A_24_P309594	SLC48A1	55652
1032687	A_24_P63608	NHP2	55651
1020280	CUST_13709_PI416261804	NHP2	55651
1043907	A_23_P46378	PIGV	55650
1012272	CUST_5531_PI416261804	PIGV	55650
1037617	A_24_P22050	RAB20	55647
1058814	CUST_7553_PI416261804	RAB20	55647
1042710	A_23_P54079	OSGEP	55644
1011890	CUST_7680_PI416261804	OSGEP	55644
1053547	A_23_P153698	BTBD2	55643
1058817	CUST_6919_PI416261804	BTBD2	55643
1055109	A_23_P140373	FLVCR2	55640
1012210	CUST_5809_PI416261804	FLVCR2	55640
1037378	A_24_P168822	KRBOX4	55634
1010243	CUST_678_PI416408490	KRBOX4	55634
1017352	CUST_18_PI416558187	KRBOX4	55634
1042489	A_23_P58983	TBC1D22B	55633
1023535	CUST_11325_PI416261804	TBC1D22B	55633
1030351	A_24_P941759	G2E3	55632
1039533	A_23_P99604	G2E3	55632
1053948	A_23_P148969	LRRC40	55631
1020112	CUST_1407_PI416261804	LRRC40	55631
1051288	A_23_P20502	SLC39A4	55630
1012198	CUST_5539_PI416261804	SLC39A4	55630
1051025	A_23_P208013	ZNF407	55628
1020399	CUST_13652_PI416261804	ZNF407	55628
1046637	A_23_P353742	AMBRA1	55626
1010856	CUST_638_PI416261804	AMBRA1	55626
1040691	A_23_P96812	POMGNT1	55624
1057026	A_23_P118327	THUMPD1	55623
1029678	A_24_P99371	THUMPD1	55623
1031078	A_24_P90878	THUMPD1	55623
1055511	A_23_P131227	TTC27	55622
1058939	CUST_743_PI416261804	TTC27	55622
1052371	A_23_P16683	TRMT1	55621
1017534	CUST_16551_PI416261804	TRMT1	55621
1056652	A_23_P120557	TASP1	55617
1012628	CUST_5075_PI416261804	TASP1	55617
1052530	A_23_P17503	KIF16B	55614
1031911	A_24_P59361	KIF16B	55614
1040623	A_23_P84995	MTMR8	55613
1011521	CUST_6257_PI416261804	MTMR8	55613
1055448	A_23_P131935	FERMT1	55612
1034306	A_24_P365506	FERMT1	55612
1032595	A_24_P52801	OTUB1	55611
1047883	A_23_P314642	ZNF280C	55609
1033752	CUST_8617_PI416261804	ZNF280C	55609
1035627	A_24_P298077	ANKRD10	55608
1033821	A_24_P366315	KIF21A	55605
1051892	A_23_P19369	CARMIL1	55604
1041534	A_23_P70660	TENT5A	55603
1015610	CUST_261_PI416408490	TENT5A	55603
1049538	A_23_P258002	CDKN2AIP	55602
1023057	CUST_12059_PI416261804	CDKN2AIP	55602
1034572	A_24_P334361	DDX60	55601
1044593	A_23_P41470	DDX60	55601
1040753	A_23_P95790	ITLN1	55600
1051380	CUST_8907_PI416261804	ITLN1	55600
1034198	A_24_P341504	RNPC3	55599
1054392	CUST_9048_PI416261804	RNPC3	55599
1042416	A_23_P64669	ZCCHC8	55596
1022868	CUST_809_PI416261804	ZCCHC8	55596
1055143	A_23_P13998	GOLGA2P5	55592
1026613	CUST_8292_PI416261804	GOLGA2P5	55592
1051544	A_23_P204609	VEZT	55591
1015931	CUST_2221_PI416261804	VEZT	55591
1047788	A_23_P334282	BMP2K	55589
1041705	A_23_P68998	MIOX	55586
1040648	A_23_P97423	UBE2Q1	55585
1038534	A_24_P109071	KIF27	55582
1014951	CUST_3414_PI416261804	KIF27	55582
1041855	A_23_P71741	KIF27	55582
1055136	A_23_P140050	SUPT20H	55578
1058808	CUST_755_PI416261804	SUPT20H	55578
1053502	A_23_P154208	NAGK	55577
1052725	A_23_P162607	STAB2	55576
1024924	CUST_10360_PI416261804	STAB2	55576
1046426	A_23_P35883	FOXRED1	55572
1059383	CUST_7201_PI416261804	FOXRED1	55572
1058324	A_23_P108761	CNOT11	55571
1012113	CUST_5598_PI416261804	CNOT11	55571
1040881	A_23_P7706	GALNT10	55568
1038274	A_24_P161964	GALNT10	55568
1047548	A_23_P329340	DNAH3	55567
1041323	A_23_P77669	ZNF821	55565
1052113	CUST_896_PI416261804	ZNF821	55565
1036017	A_24_P249626	CDC42BPG	55561
1022852	CUST_8093_PI416261804	CDC42BPG	55561
1057851	A_23_P11309	PLXNA3	55558
1033753	CUST_8616_PI416261804	PLXNA3	55558
1053168	A_23_P15906	ENOSF1	55556
1037531	A_24_P202632	KLK15	55554
1043277	A_23_P4856	KLK15	55554
1029342	CUST_8495_PI416261804	RBM38	55544
1038077	A_24_P14485	RBM38	55544
1038374	A_24_P157370	IL17RB	55540
1023983	CUST_10957_PI416261804	IL17RB	55540
1039002	A_24_P117709	MAML3	55534
1018961	CUST_1527_PI416261804	MAML3	55534
1040532	A_23_P86242	SLC30A10	55532
1010803	CUST_6416_PI416261804	SLC30A10	55532
1056744	CUST_928_PI416261804	SVOP	55530
1044270	A_23_P422083	PIP4P2	55529
1022153	CUST_12704_PI416261804	PIP4P2	55529
1037625	A_24_P219920	FEM1A	55527
1031382	A_24_P722216	DHTKD1	55526
1056292	A_23_P12601	DHTKD1	55526
1057639	A_23_P110569	TRIM36	55521
1034359	A_24_P363134	TRIM36	55521
1053078	A_23_P15944	ELAC1	55520
1020164	CUST_7961_PI416261804	ELAC1	55520
1053159	A_23_P163567	SMPD3	55512
1046941	A_23_P347027	SMPD3	55512
1022202	CUST_12656_PI416261804	SAGE1	55511
1022187	CUST_12671_PI416261804	DDX43	55510
1052987	A_23_P160720	BATF3	55509
1023805	CUST_11486_PI416261804	BATF3	55509
1053164	A_23_P159110	SLC35E3	55508
1054432	A_23_P147729	SLC35E3	55508
1019518	CUST_1451_PI416261804	GPRC5D	55507
1058565	A_23_P105691	GPRC5D	55507
1057008	A_23_P12733	MACROH2A2	NA
1016392	CUST_2301_PI416261804	MACROH2A2	NA
1042676	A_23_P54477	NOP10	55505
1023157	CUST_11978_PI416261804	NOP10	55505
1041488	A_23_P71170	TRPV6	55503
1022053	CUST_12304_PI416261804	TRPV6	55503
1055514	A_23_P131202	HES6	55502
1047920	A_23_P310421	CHST12	55501
1019352	CUST_14796_PI416261804	CHST12	55501
1044439	A_23_P419239	ETNK1	55500
1032151	A_24_P488105	ETNK1	55500
1037170	A_24_P221883	PARL	55486
1053848	A_23_P149892	CSGALNACT2	55454
1052943	A_23_P161269	CSGALNACT2	55454
1039005	A_24_P117620	CAMK2N1	55450
1057054	A_23_P11800	CAMK2N1	55450
1040093	A_23_P90679	STRADB	55437
1028205	A_32_P177750	STRADB	55437
1049271	A_23_P2732	GPALPP1	55425
1036644	A_24_P227585	GPALPP1	55425
1033881	A_24_P353208	SIRPG	55423
1053321	A_23_P15669	NCBP3	55421
1040125	A_24_P176572	NCBP3	55421
1041236	A_23_P73848	TTTY14	83869
1036731	A_24_P216625	TTTY14	83869
1033313	A_24_P412088	MCM10	55388
1052924	A_23_P161474	MCM10	55388
1013127	CUST_5143_PI416261804	TMCO6	55374
1031091	A_24_P90216	LGR4	55366
1014279	CUST_429_PI416408490	LGR4	55366
1049507	A_23_P252082	TMEM176A	55365
1011676	CUST_5756_PI416261804	TMEM176A	55365
1038548	A_24_P108291	IMPACT	55364
1051018	A_23_P208070	IMPACT	55364
1060052	CUST_9847_PI416261804	HEMGN	55363
1036155	A_24_P244162	PI4K2A	55361
1057007	A_23_P127339	PI4K2A	55361
1054754	A_23_P13822	STYK1	55359
1025626	CUST_10118_PI416261804	STYK1	55359
1045520	A_23_P388900	SLC22A15	55356
1017030	CUST_1968_PI416261804	SLC22A15	55356
1036397	A_24_P257099	HJURP	55355
1022006	CUST_12325_PI416261804	HJURP	55355
1037260	A_24_P180680	LAPTM4B	55353
1033267	A_24_P414999	LAPTM4B	55353
1053685	A_23_P152858	COPRS	55352
1038178	A_24_P130296	COPRS	55352
1025510	A_32_P85676	STK32B	55351
1037306	A_24_P171690	STK32B	55351
1046556	A_23_P357185	CHDH	55349
1025932	A_32_P73507	CHDH	55349
1041682	A_23_P69293	CHDH	55349
1039967	A_23_P92213	ABHD10	55347
1035542	A_24_P268662	ABHD10	55347
1034933	A_24_P308590	ABHD10	55347
1043832	A_23_P47247	TCP11L1	55346
1022978	CUST_12117_PI416261804	TCP11L1	55346
1022965	CUST_12127_PI416261804	TCP11L1	55346
1042678	CUST_875_PI416573500	ZGRF1	55345
1058574	A_23_P105583	RHNO1	83695
1026607	CUST_8298_PI416261804	PLCXD1	55344
1051623	A_23_P202720	SLC35C1	55343
1023755	CUST_11523_PI416261804	SLC35C1	55343
1049501	A_23_P252155	STRBP	55342
1033604	A_24_P398016	STRBP	55342
1055301	A_23_P132417	LSG1	55341
1038004	A_24_P148653	LSG1	55341
1038003	A_24_P148657	LSG1	55341
1013706	CUST_4782_PI416261804	GIMAP5	55340
1025037	CUST_1024_PI416261804	WDR33	55339
1027538	A_32_P328023	WDR33	55339
1045517	A_23_P38894	SHFL	NA
1036225	A_24_P236949	SHFL	NA
1031312	A_24_P73702	FBXL8	55336
1024504	CUST_1049_PI416261804	FBXL8	55336
1039195	A_24_P132624	NIPSNAP3B	55335
1039981	A_23_P9209	NIPSNAP3B	55335
1045768	A_23_P380326	SLC39A9	55334
1033755	CUST_8614_PI416261804	SLC39A9	55334
1042360	A_23_P65357	SYNJ2BP	55333
1034517	A_24_P355816	DRAM1	55332
1039566	A_23_P99163	DRAM1	55332
1033960	A_24_P381455	DRAM1	55332
1036152	A_24_P244420	ACER3	55331
1051975	A_23_P203665	ACER3	55331
1033831	A_24_P355693	ACER3	55331
1041652	A_23_P69670	BLOC1S4	55330
1011887	CUST_6001_PI416261804	BLOC1S4	55330
1047478	A_23_P3302	MNS1	55329
1019441	CUST_7941_PI416261804	MNS1	55329
1017459	CUST_16622_PI416261804	RNLS	55328
1051643	A_23_P202501	RNLS	55328
1029696	A_24_P98723	LIN7C	55327
1038567	A_24_P107257	LIN7C	55327
1054648	A_23_P139277	LIN7C	55327
1035611	A_24_P29876	AGPAT5	55326
1050046	A_23_P216200	AGPAT5	55326
1044599	A_23_P41437	UFSP2	55325
1036534	A_24_P251688	ABCF3	55324
1017254	CUST_1847_PI416261804	ABCF3	55324
1057072	A_23_P117782	LARP6	55323
1017543	CUST_16543_PI416261804	LARP6	55323
1041329	A_23_P7761	C5orf22	55322
1056655	A_23_P120504	TMEM74B	55321
1023663	CUST_11226_PI416261804	TMEM74B	55321
1046305	A_23_P364107	MIS18BP1	55320
1058045	A_23_P106162	MIS18BP1	55320
1052855	A_23_P167269	TMA16	55319
1023364	CUST_11432_PI416261804	TMA16	55319
1042973	A_23_P57137	AP5S1	55317
1017098	CUST_171_PI416261804	AP5S1	55317
1053690	A_23_P152807	RSAD1	55316
1026646	CUST_8282_PI416261804	RSAD1	55316
1043863	A_23_P46871	SLC29A3	55315
1046547	A_23_P357360	SLC29A3	55315
1031038	A_24_P911787	SLC29A3	55315
1055750	A_23_P133120	TMEM144	55314
1011125	CUST_6208_PI416261804	TMEM144	55314
1049999	A_23_P216708	RFK	55312
1027636	A_32_P218883	RFK	55312
1049232	A_23_P27767	ZNF444	55311
1010283	CUST_675_PI416261804	ZNF444	55311
1055804	A_23_P129606	DDX19A	55308
1032129	A_24_P49260	SPTLC3	55304
1032963	A_24_P40721	SPTLC3	55304
1036929	A_24_P209455	GIMAP4	55303
1020912	CUST_13813_PI416261804	GIMAP4	55303
1052067	A_23_P18598	PI4K2B	55300
1022346	CUST_11886_PI416261804	PI4K2B	55300
1049447	A_23_P252855	BRIX1	55299
1049446	A_23_P252857	BRIX1	55299
1033450	A_24_P372959	CCDC91	55297
1028005	A_32_P184003	CCDC91	55297
1052751	A_23_P162279	CCDC91	55297
1054893	A_23_P136196	TBC1D19	55296
1023537	CUST_11323_PI416261804	TBC1D19	55296
1045252	A_23_P39375	KLHL26	55295
1046735	CUST_879_PI416261804	KLHL26	55295
1053832	A_23_P150129	PPP6R3	55291
1051631	A_23_P202637	PPP6R3	55291
1035969	A_24_P261488	PPP6R3	55291
1051312	A_23_P20480	BRF2	55290
1055932	CUST_9161_PI416261804	BRF2	55290
1048678	A_23_P29551	TMEM40	55287
1013976	CUST_46_PI416261804	TMEM40	55287
1029493	A_32_P135091	RBM41	55285
1033011	A_24_P404807	RBM41	55285
1056975	A_23_P12241	MCOLN3	55283
1057049	A_23_P118042	LRRC36	55282
1059360	CUST_719_PI416261804	LRRC36	55282
1048580	A_23_P31177	TMEM140	55281
1033469	A_24_P372134	TMEM140	55281
1037885	A_24_P163845	CWF19L1	55280
1046649	A_23_P35354	CWF19L1	55280
1021213	CUST_1354_PI416261804	ZNF654	55279
1038140	A_24_P132276	QRSL1	55278
1040284	A_23_P82181	QRSL1	55278
1037893	A_24_P163477	QRSL1	55278
1032676	A_24_P63799	QRSL1	55278
1041857	A_23_P7172	PGM2	55276
1017546	CUST_16540_PI416261804	PGM2	55276
1055597	A_23_P130285	VPS53	55275
1038026	A_24_P147398	VPS53	55275
1053897	A_23_P15450	TMEM100	55273
1060184	CUST_9962_PI416261804	TMEM100	55273
1047256	A_23_P33809	IMP3	55272
1020337	CUST_14330_PI416261804	IMP3	55272
1036144	A_24_P244699	NUDT15	55270
1019471	CUST_1469_PI416261804	NUDT15	55270
1051828	A_23_P200203	ECHDC2	55268
1037107	A_24_P225477	ECHDC2	55268
1045975	A_23_P385742	TMEM19	55266
1034427	A_24_P358976	TMEM19	55266
1035064	A_24_P303625	MAP11	NA
1059507	CUST_7180_PI416261804	MAP11	NA
1033304	A_24_P412976	TMEM143	55260
1011402	CUST_592_PI416261804	TMEM143	55260
1048927	A_23_P259207	THNSL2	55258
1011509	CUST_6264_PI416261804	THNSL2	55258
1052546	A_23_P17307	MRGBP	55257
1032174	A_24_P65803	MRGBP	55257
1054406	A_23_P148162	ADI1	55256
1026366	A_32_P52911	ADI1	55256
1048832	A_23_P259521	WDR41	55255
1015495	CUST_289_PI416261804	WDR41	55255
1039846	A_23_P84334	TMEM39A	55254
1038943	A_24_P120303	TMEM39A	55254
1050745	A_23_P210300	ASXL2	55252
1012638	CUST_507_PI416261804	ASXL2	55252
1040862	A_23_P78438	ELP2	55250
1040861	A_23_P78444	ELP2	55250
1041859	A_23_P717	PACC1	NA
1011023	CUST_636_PI416261804	PACC1	NA
1021035	CUST_13337_PI416261804	NEIL3	55247
1041481	A_23_P71300	CCDC25	55246
1033369	A_24_P383509	CCDC25	55246
1038364	A_24_P158142	CCDC25	55246
1051093	A_23_P207221	SLC47A1	55244
1038126	A_24_P142503	SLC47A1	55244
1057413	A_23_P113994	KIRREL1	55243
1023920	CUST_11145_PI416261804	KIRREL1	55243
1045829	A_23_P3775	OGFOD1	55239
1059003	CUST_7456_PI416261804	OGFOD1	55239
1041914	A_23_P65967	SLC38A7	55238
1035499	A_24_P270688	SLC38A7	55238
1055110	A_23_P140362	VRTN	55237
1059180	CUST_7388_PI416261804	VRTN	55237
1037843	A_24_P166144	UBA6	55236
1049843	A_23_P218905	UBA6	55236
1056865	A_23_P123874	SMU1	55234
1033995	A_24_P379765	MOB1A	55233
1017334	CUST_1805_PI416261804	MOB1A	55233
1056992	A_23_P127484	CCDC87	55231
1013648	CUST_444_PI416261804	CCDC87	55231
1035780	A_24_P314688	USP40	55230
1053863	A_23_P149690	PANK4	55229
1014022	CUST_7773_PI416261804	PANK4	55229
1037064	A_24_P185421	PNMA8A	55228
1047576	A_23_P328323	RAVER2	55225
1010370	CUST_6713_PI416261804	RAVER2	55225
1043936	A_23_P46025	ETNK2	55224
1052258	A_23_P200707	ETNK2	55224
1057881	A_23_P112602	TRIM62	55223
1050094	A_23_P250485	TRIM62	55223
1038641	A_24_P139861	TRIM62	55223
1038640	A_24_P139867	TRIM62	55223
1032720	A_24_P62800	KLHDC8A	55220
1051264	A_23_P205296	EXD2	55218
1051265	A_23_P205293	EXD2	55218
1033001	A_24_P40529	TMLHE	55217
1050522	A_23_P217546	TMLHE	55217
1042077	A_23_P62335	TMLHE	55217
1013606	CUST_4478_PI416261804	TMLHE	55217
1045905	A_23_P375104	FANCI	55215
1057571	A_23_P117163	RCBTB1	55213
1034328	A_24_P364516	RCBTB1	55213
1045763	A_23_P380526	DPPA4	55211
1016410	CUST_275_PI417507815	DPPA4	55211
1051758	A_23_P201357	ATAD3A	55210
1058835	CUST_7567_PI416261804	ATAD3A	55210
1045988	A_23_P385217	ARL8B	55207
1034046	A_24_P377065	ARL8B	55207
1038226	A_24_P127880	SBNO1	55206
1015979	CUST_28_PI416261804	SBNO1	55206
1046957	A_23_P346421	ZNF532	55205
1034161	A_24_P345377	GOLPH3L	55204
1051794	A_23_P200890	GOLPH3L	55204
1041836	A_23_P7194	LGI2	55203
1014295	CUST_427_PI416408490	LGI2	55203
1011124	CUST_6209_PI416261804	LGI2	55203
1041757	A_23_P67583	MAP1S	55201
1023827	CUST_11462_PI416261804	MAP1S	55201
1056891	A_23_P123522	FAM86C1	55199
1036689	A_24_P218757	FAM86C1	55199
1058562	A_23_P105747	APPL2	55198
1010563	CUST_7618_PI416261804	APPL2	55198
1033401	A_24_P382253	RPRD1A	55197
1042580	A_23_P55639	RPRD1A	55197
1039582	A_23_P98930	RESF1	NA
1036560	A_24_P273561	RESF1	NA
1048310	A_23_P3065	CCDC198	55195
1012211	CUST_5808_PI416261804	CCDC198	55195
1014595	CUST_369_PI417507815	EVA1B	55194
1046241	A_23_P365874	PBRM1	55193
1034371	A_24_P362850	PBRM1	55193
1049847	A_23_P218863	PBRM1	55193
1055083	A_23_P140698	DNAJC17	55192
1019943	CUST_1412_PI416261804	DNAJC17	55192
1046438	A_23_P35848	NADSYN1	55191
1015411	CUST_7867_PI416261804	NADSYN1	55191
1042071	A_23_P62387	NUDT11	55190
1034172	A_24_P345002	NUDT11	55190
1042390	A_23_P64932	RIC8B	55188
1036145	A_24_P244644	RIC8B	55188
1045174	A_23_P40896	SLC25A36	55186
1044731	A_23_P408455	SLC25A36	55186
1034735	A_24_P34476	RIF1	55183
1045681	A_23_P382302	RIF1	55183
1043056	A_23_P5611	RIF1	55183
1051784	A_23_P201002	RNF220	55182
1044618	A_23_P424401	RNF220	55182
1041870	A_23_P66563	SMG8	55181
1015416	CUST_331_PI416261804	SMG8	55181
1054946	A_23_P135357	MRM3	55178
1024732	CUST_10758_PI416261804	MRM3	55178
1053742	A_23_P152087	RMDN3	55177
1035665	A_24_P296280	RMDN3	55177
1042602	A_23_P55388	KLHL11	55175
1018096	CUST_1612_PI416261804	KLHL11	55175
1053631	A_23_P157607	INTS10	55174
1023907	CUST_11157_PI416261804	INTS10	55174
1036933	A_24_P209285	MRPS10	55173
1041557	A_23_P70417	MRPS10	55173
1035186	A_24_P283294	MRPS10	55173
1017711	CUST_16500_PI416261804	DNAAF2	55172
1056908	A_23_P12336	PRMT6	55170
1018308	CUST_16332_PI416261804	PRMT6	55170
1032616	A_24_P52189	RSPH9	221421
1056977	A_23_P122387	MRPS18A	55168
1041566	A_23_P70328	CENPQ	55166
1013449	CUST_4959_PI416261804	CENPQ	55166
1035587	A_24_P299996	SHQ1	55164
1037540	A_24_P202357	PNPO	55163
1039400	A_23_P89708	PNPO	55163
1037803	A_24_P191790	TMEM33	55161
1050398	A_23_P213069	TMEM33	55161
1030180	A_24_P932066	TMEM33	55161
1030806	A_24_P922858	TMEM33	55161
1032882	A_24_P410639	TMEM33	55161
1038460	A_24_P123325	TMEM33	55161
1045697	A_23_P382	ARHGEF10L	55160
1045963	A_23_P386	ARHGEF10L	55160
1035883	A_24_P287826	RFWD3	55159
1053947	A_23_P148984	DARS2	55157
1021649	CUST_12793_PI416261804	DARS2	55157
1027363	A_32_P234827	ARMC1	55156
1016666	CUST_1907_PI416261804	ARMC1	55156
1042029	A_23_P630	MSTO1	55154
1041545	A_23_P7056	SDAD1	55153
1033620	A_24_P397247	SDAD1	55153
1054929	A_23_P135611	DALRD3	55152
1042268	A_23_P60259	TMEM38B	55151
1035410	A_24_P278156	TMEM38B	55151
1052609	A_23_P164912	LIN7B	64130
1053566	A_23_P153524	C19orf73	55150
1032245	A_24_P48522	C19orf73	55150
1057376	A_23_P1145	MTPAP	55149
1018923	CUST_15313_PI416261804	THAP1	55145
1022090	CUST_12762_PI416261804	LRRC8D	55144
1045908	A_23_P375	CDCA8	55143
1017614	CUST_17031_PI416261804	CDCA8	55143
1033733	A_24_P4110	ELP3	55140
1043730	A_23_P43034	ELP3	55140
1053762	A_23_P151059	FAM90A1	55138
1016338	CUST_2349_PI416261804	FAM90A1	55138
1052454	A_23_P165909	FIGN	55137
1027317	A_32_P397824	FIGN	55137
1045207	A_23_P39517	SRBD1	55133
1020230	CUST_13758_PI416261804	SRBD1	55133
1041424	A_23_P7253	LARP1B	55132
1052344	A_23_P168629	RBM28	55131
1011236	CUST_6143_PI416261804	RBM28	55131
1028945	A_32_P141418	ARMC4	55130
1011485	CUST_6282_PI416261804	ARMC4	55130
1041807	A_23_P6688	ANO10	55129
1018274	CUST_16368_PI416261804	ANO10	55129
1050941	A_23_P2097	TRIM68	55128
1058953	CUST_7439_PI416261804	TRIM68	55128
1043790	A_23_P428819	AKIRIN2	55122
1043787	A_23_P428827	AKIRIN2	55122
1051739	A_23_P201567	PRPF38B	55119
1037142	A_24_P222844	PRPF38B	55119
1044342	A_23_P431971	CRTAC1	55118
1011831	CUST_6042_PI416261804	CRTAC1	55118
1046573	A_23_P356598	SLC6A15	55117
1019949	CUST_14112_PI416261804	SLC6A15	55117
1047075	A_23_P34496	TMEM39B	55116
1010448	CUST_6583_PI416261804	TMEM39B	55116
1053907	A_23_P149496	XKR8	55113
1024928	CUST_1036_PI416261804	XKR8	55113
1053654	A_23_P157361	WDR60	55112
1023534	CUST_11326_PI416261804	WDR60	55112
1049223	A_23_P27873	PLEKHJ1	55111
1037529	A_24_P202717	PLEKHJ1	55111
